Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E62,,,,,78.07096509,41.81313039,3527.246,0.643,0.415,1.004,0.765,2.134,m,SINGLE,2022-08-17 16:52:19.9 UTC+06:00,2022-08-17 16:52:30.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E63,,,,,78.07100606,41.81310579,3523.880,0.445,0.306,0.915,0.540,2.134,m,SINGLE,2022-08-17 16:52:50.9 UTC+06:00,2022-08-17 16:53:02.9 UTC+06:00,13,1.0,,,,,,,,Global CS
E64,,,,,78.07104910,41.81308011,3522.500,0.412,0.274,0.689,0.495,2.134,m,SINGLE,2022-08-17 16:53:17.9 UTC+06:00,2022-08-17 16:53:26.9 UTC+06:00,10,1.0,,,,,,,,Global CS
E65,,,,,78.07109669,41.81305546,3521.957,0.384,0.249,0.627,0.457,2.134,m,SINGLE,2022-08-17 16:53:43.9 UTC+06:00,2022-08-17 16:53:51.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E66,,,,,78.07114631,41.81303189,3521.470,0.400,0.261,0.624,0.478,2.134,m,SINGLE,2022-08-17 16:54:09.9 UTC+06:00,2022-08-17 16:54:20.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E67,,,,,78.07121040,41.81300825,3521.837,0.410,0.264,0.610,0.488,2.134,m,SINGLE,2022-08-17 16:54:48.9 UTC+06:00,2022-08-17 16:54:56.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E68,,,,,78.07127885,41.81297231,3525.100,0.463,0.325,0.640,0.566,2.134,m,SINGLE,2022-08-17 16:55:13.9 UTC+06:00,2022-08-17 16:55:22.9 UTC+06:00,10,1.0,,,,,,,,Global CS
E69,,,,,78.07134066,41.81294718,3526.208,0.544,0.256,0.663,0.601,2.134,m,SINGLE,2022-08-17 16:55:34.9 UTC+06:00,2022-08-17 16:55:44.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E70,,,,,78.07141176,41.81293725,3524.019,0.381,0.275,0.614,0.470,2.134,m,SINGLE,2022-08-17 16:56:07.9 UTC+06:00,2022-08-17 16:56:15.9 UTC+06:00,9,1.0,,,,,,,,Global CS
E71,,,,,78.07145042,41.81292383,3523.034,0.479,0.245,0.652,0.539,2.134,m,SINGLE,2022-08-17 16:56:33.9 UTC+06:00,2022-08-17 16:56:46.9 UTC+06:00,14,1.0,,,,,,,,Global CS
E72,,,,,78.07146889,41.81290150,3523.840,0.373,0.257,0.615,0.452,2.134,m,SINGLE,2022-08-17 16:57:03.9 UTC+06:00,2022-08-17 16:57:15.9 UTC+06:00,13,1.0,,,,,,,,Global CS
E49b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.06998942,41.81356568,3525.129,0.530,0.400,0.940,0.664,2.134,m,SINGLE,2022-08-18 10:50:47.9 UTC+06:00,2022-08-18 10:50:58.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E50b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07004309,41.81354403,3525.688,0.588,0.418,0.955,0.721,2.134,m,SINGLE,2022-08-18 10:51:17.9 UTC+06:00,2022-08-18 10:51:28.9 UTC+06:00,12,1.1,,,,,,,,Global CS
