Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
G10;;;;;77.74864423;41.80205555;3860.409;0.461;0.412;1.101;0.619;2.134;m;SINGLE;2022-08-20 15:04:04.9 UTC+06:00;2022-08-20 15:04:14.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G9;;;;;77.74866174;41.80203166;3859.679;0.535;0.458;1.203;0.704;2.134;m;SINGLE;2022-08-20 15:04:25.9 UTC+06:00;2022-08-20 15:04:35.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G8;;;;;77.74868061;41.80200593;3859.221;0.589;0.486;1.3;0.764;2.134;m;SINGLE;2022-08-20 15:04:48.9 UTC+06:00;2022-08-20 15:04:58.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G7;;;;;77.74869794;41.80197766;3858.847;0.626;0.507;1.374;0.805;2.134;m;SINGLE;2022-08-20 15:05:08.9 UTC+06:00;2022-08-20 15:05:18.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G6;;;;;77.74870914;41.80195139;3859.793;0.63;0.603;1.367;0.872;2.134;m;SINGLE;2022-08-20 15:05:27.9 UTC+06:00;2022-08-20 15:05:37.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G5;;;;;77.74871368;41.8019192;3862.186;0.356;0.379;0.96;0.52;2.134;m;SINGLE;2022-08-20 15:05:48.9 UTC+06:00;2022-08-20 15:05:58.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G4;;;;;77.74872756;41.80189796;3862.963;0.373;0.392;0.93;0.541;2.134;m;SINGLE;2022-08-20 15:06:07.9 UTC+06:00;2022-08-20 15:06:17.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G3;;;;;77.74875289;41.80186543;3862.288;0.399;0.398;0.917;0.564;2.134;m;SINGLE;2022-08-20 15:06:28.9 UTC+06:00;2022-08-20 15:06:39.9 UTC+06:00;12;1.3;;;;;;;;Global CS
G2;;;;;77.74877166;41.80184422;3862.686;0.343;0.347;0.922;0.488;2.134;m;SINGLE;2022-08-20 15:06:47.9 UTC+06:00;2022-08-20 15:06:57.9 UTC+06:00;11;1.3;;;;;;;;Global CS
G1;;;;;77.74878958;41.80181864;3861.862;0.344;0.396;0.937;0.525;2.134;m;SINGLE;2022-08-20 15:07:07.9 UTC+06:00;2022-08-20 15:07:18.9 UTC+06:00;12;1.3;;;;;;;;Global CS
