Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
51;;;;;74.49685546;42.48359512;3173.237;0.593;0.35;0.614;0.688;2.134;m;SINGLE;2022-08-09 17:30:53.9 UTC+06:00;2022-08-09 17:31:04.9 UTC+06:00;12;1.1;;;;;;;;Global CS
52;;;;;74.49680952;42.48363108;3172.278;0.599;0.41;0.607;0.725;2.134;m;SINGLE;2022-08-09 17:31:19.9 UTC+06:00;2022-08-09 17:31:30.9 UTC+06:00;12;1.1;;;;;;;;Global CS
53;;;;;74.49676323;42.48366174;3171.464;0.594;0.34;0.635;0.685;2.134;m;SINGLE;2022-08-09 17:31:42.9 UTC+06:00;2022-08-09 17:31:53.9 UTC+06:00;12;1.1;;;;;;;;Global CS
54;;;;;74.49672805;42.48368326;3170.733;0.592;0.307;0.636;0.667;2.134;m;SINGLE;2022-08-09 17:32:05.9 UTC+06:00;2022-08-09 17:32:16.9 UTC+06:00;12;1.2;;;;;;;;Global CS
55;;;;;74.49668405;42.4837106;3170.992;0.604;0.361;0.63;0.703;2.134;m;SINGLE;2022-08-09 17:32:30.9 UTC+06:00;2022-08-09 17:32:41.9 UTC+06:00;12;1.1;;;;;;;;Global CS
56;;;;;74.49663595;42.48373348;3169.293;0.591;0.337;0.652;0.681;2.134;m;SINGLE;2022-08-09 17:32:55.9 UTC+06:00;2022-08-09 17:33:05.9 UTC+06:00;11;1.2;;;;;;;;Global CS
57;;;;;74.49659001;42.48375713;3166.297;0.598;0.352;0.662;0.694;2.134;m;SINGLE;2022-08-09 17:33:19.9 UTC+06:00;2022-08-09 17:33:29.9 UTC+06:00;11;1.1;;;;;;;;Global CS
58;;;;;74.49653954;42.48378172;3165.18;0.605;0.331;0.621;0.69;2.134;m;SINGLE;2022-08-09 17:33:41.9 UTC+06:00;2022-08-09 17:33:52.9 UTC+06:00;12;1.1;;;;;;;;Global CS
59;;;;;74.49649151;42.48380952;3163.392;0.579;0.305;0.622;0.654;2.134;m;SINGLE;2022-08-09 17:34:09.9 UTC+06:00;2022-08-09 17:34:20.9 UTC+06:00;12;1.1;;;;;;;;Global CS
60;;;;;74.49645225;42.48382738;3159.678;0.573;0.303;0.815;0.648;2.134;m;SINGLE;2022-08-09 17:34:54.9 UTC+06:00;2022-08-09 17:35:05.9 UTC+06:00;12;1.3;;;;;;;;Global CS
61;;;;;74.49641881;42.4838446;3157.169;0.563;0.308;0.85;0.642;2.134;m;SINGLE;2022-08-09 17:35:26.9 UTC+06:00;2022-08-09 17:35:36.9 UTC+06:00;11;1.3;;;;;;;;Global CS
62;;;;;74.49637169;42.48386677;3155.087;0.586;0.354;0.888;0.685;2.134;m;SINGLE;2022-08-09 17:35:59.9 UTC+06:00;2022-08-09 17:36:10.9 UTC+06:00;12;1.4;;;;;;;;Global CS
63;;;;;74.49632192;42.48389462;3153.71;0.601;0.296;0.883;0.67;2.134;m;SINGLE;2022-08-09 17:36:31.9 UTC+06:00;2022-08-09 17:36:41.9 UTC+06:00;11;1.3;;;;;;;;Global CS
64;;;;;74.49627759;42.48391501;3153.424;0.651;0.364;0.865;0.746;2.134;m;SINGLE;2022-08-09 17:36:55.9 UTC+06:00;2022-08-09 17:37:05.9 UTC+06:00;11;1.3;;;;;;;;Global CS
65;;;;;74.49621978;42.48394555;3153.62;0.631;0.347;0.86;0.72;2.134;m;SINGLE;2022-08-09 17:37:21.9 UTC+06:00;2022-08-09 17:37:32.9 UTC+06:00;12;1.3;;;;;;;;Global CS
66;;;;;74.49617017;42.48397405;3152.537;0.613;0.352;0.832;0.707;2.134;m;SINGLE;2022-08-09 17:37:48.9 UTC+06:00;2022-08-09 17:37:58.9 UTC+06:00;11;1.3;;;;;;;;Global CS
67;;;;;74.49611387;42.4839977;3151.597;0.621;0.268;0.623;0.676;2.134;m;SINGLE;2022-08-09 17:38:14.9 UTC+06:00;2022-08-09 17:38:24.9 UTC+06:00;11;1.1;;;;;;;;Global CS
68;;;;;74.49607798;42.48402101;3151.104;0.601;0.325;0.619;0.683;2.134;m;SINGLE;2022-08-09 17:38:39.9 UTC+06:00;2022-08-09 17:38:50.9 UTC+06:00;12;1.1;;;;;;;;Global CS
