48 	 # Number of sensors 
# x z 
0	-21.8
5	-22.17
10	-22.98
15	-24.16
20	-24.67
25	-24.54
30	-24.01
35	-23.17
40	-22.54
45	-21.95
50	-21.14
55	-20.25
60	-19.56
65	-18.55
70	-17.02
75	-16.26
80	-15.19
85	-14.19
90	-13.23
95	-12.53
100	-11.21
105	-10.51
110	-9.63
115	-9.14
120	-8.66
125	-8.31
130	-7.86
135	-7.09
140	-6.68
145	-6.01
150	-5.21
155	-4.83
160	-4.47
165	-3.93
170	-3.16
175	-2.99
180	-2.86
185	-1.77
190	-1.19
195	-0.49
200	-0.05
205	0
210	-0.08
215	-0.2
220	-0.68
225	-0.8
230	-0.6
235	-0.47
896 	 # Number of measurements 
# a b m n rhoa err
24 23 43 44 207865.00 0.040 
25 24 44 45 380676.00 0.040 
27 26 46 47 266873.00 0.040 
28 27 47 48 222780.00 0.040 
2 1 22 23 302740.00 0.040 
3 2 23 24 193502.00 0.040 
4 3 24 25 254990.00 0.040 
5 4 25 26 178402.00 0.040 
6 5 26 27 199243.00 0.040 
8 7 28 29 379632.00 0.040 
9 8 29 30 354792.00 0.040 
10 9 30 31 318206.00 0.040 
11 10 31 32 358015.00 0.040 
12 11 32 33 273589.00 0.040 
13 12 33 34 265494.00 0.040 
14 13 34 35 327832.00 0.040 
15 14 35 36 298198.00 0.040 
16 15 36 37 188436.00 0.040 
17 16 37 38 380055.00 0.040 
18 17 38 39 311042.00 0.040 
19 18 39 40 367576.00 0.040 
20 19 40 41 237174.00 0.040 
21 20 41 42 322835.00 0.040 
22 21 42 43 245268.00 0.040 
23 22 43 44 280247.00 0.040 
24 23 44 45 228917.00 0.040 
25 24 45 46 424585.00 0.040 
27 26 47 48 246378.00 0.040 
2 1 23 24 251308.00 0.040 
3 2 24 25 279626.00 0.040 
4 3 25 26 223132.00 0.040 
5 4 26 27 214134.00 0.040 
6 5 27 28 190292.00 0.040 
8 7 29 30 430868.00 0.040 
9 8 30 31 331620.00 0.040 
10 9 31 32 361330.00 0.040 
11 10 32 33 250753.00 0.040 
12 11 33 34 399622.00 0.040 
13 12 34 35 262382.00 0.040 
14 13 35 36 293073.00 0.040 
15 14 36 37 289763.00 0.040 
16 15 37 38 298766.00 0.040 
17 16 38 39 335539.00 0.040 
18 17 39 40 365351.00 0.040 
19 18 40 41 281796.00 0.040 
20 19 41 42 252516.00 0.040 
21 20 42 43 295638.00 0.040 
22 21 43 44 262075.00 0.040 
23 22 44 45 314069.00 0.040 
24 23 45 46 221173.00 0.040 
25 24 46 47 437623.00 0.040 
2 1 24 25 363634.00 0.040 
3 2 25 26 212779.00 0.040 
5 4 27 28 204306.00 0.040 
6 5 28 29 272317.00 0.040 
8 7 30 31 401806.00 0.040 
9 8 31 32 370858.00 0.040 
10 9 32 33 253105.00 0.040 
11 10 33 34 362356.00 0.040 
12 11 34 35 378793.00 0.040 
13 12 35 36 223146.00 0.040 
14 13 36 37 287571.00 0.040 
15 14 37 38 455532.00 0.040 
16 15 38 39 263055.00 0.040 
17 16 39 40 401815.00 0.040 
18 17 40 41 280510.00 0.040 
19 18 41 42 298847.00 0.040 
20 19 42 43 230528.00 0.040 
21 20 43 44 315477.00 0.040 
22 21 44 45 292396.00 0.040 
23 22 45 46 296412.00 0.040 
24 23 46 47 257472.00 0.040 
25 24 47 48 446329.00 0.040 
2 1 25 26 259302.00 0.040 
3 2 26 27 264854.00 0.040 
4 3 27 28 244058.00 0.040 
5 4 28 29 292825.00 0.040 
6 5 29 30 305203.00 0.040 
8 7 31 32 436772.00 0.040 
10 9 33 34 360396.00 0.040 
11 10 34 35 342017.00 0.040 
12 11 35 36 333247.00 0.040 
13 12 36 37 219783.00 0.040 
14 13 37 38 457372.00 0.040 
15 14 38 39 394734.00 0.040 
16 15 39 40 314093.00 0.040 
17 16 40 41 306029.00 0.040 
18 17 41 42 296856.00 0.040 
19 18 42 43 272829.00 0.040 
20 19 43 44 245919.00 0.040 
21 20 44 45 357337.00 0.040 
22 21 45 46 273976.00 0.040 
23 22 46 47 345578.00 0.040 
24 23 47 48 251469.00 0.040 
2 1 26 27 336547.00 0.040 
3 2 27 28 251271.00 0.040 
4 3 28 29 322536.00 0.040 
5 4 29 30 326250.00 0.040 
6 5 30 31 283798.00 0.040 
8 7 32 33 305517.00 0.040 
9 8 33 34 374667.00 0.040 
11 10 35 36 304606.00 0.040 
12 11 36 37 328208.00 0.040 
13 12 37 38 351217.00 0.040 
14 13 38 39 391529.00 0.040 
15 14 39 40 467400.00 0.040 
16 15 40 41 239319.00 0.040 
17 16 41 42 323523.00 0.040 
18 17 42 43 270597.00 0.040 
19 18 43 44 288248.00 0.040 
20 19 44 45 282572.00 0.040 
21 20 45 46 327716.00 0.040 
22 21 46 47 319341.00 0.040 
23 22 47 48 333028.00 0.040 
2 1 27 28 317799.00 0.040 
3 2 28 29 359045.00 0.040 
4 3 29 30 362674.00 0.040 
5 4 30 31 302563.00 0.040 
6 5 31 32 314197.00 0.040 
8 7 33 34 448244.00 0.040 
9 8 34 35 352282.00 0.040 
11 10 36 37 298958.00 0.040 
12 11 37 38 524402.00 0.040 
13 12 38 39 297866.00 0.040 
14 13 39 40 471340.00 0.040 
15 14 40 41 357008.00 0.040 
16 15 41 42 252086.00 0.040 
17 16 42 43 294163.00 0.040 
18 17 43 44 288096.00 0.040 
19 18 44 45 294187.00 0.040 
20 19 45 46 253628.00 0.040 
21 20 46 47 382063.00 0.040 
22 21 47 48 311397.00 0.040 
2 1 28 29 460081.00 0.040 
3 2 29 30 400284.00 0.040 
4 3 30 31 359517.00 0.040 
5 4 31 32 335986.00 0.040 
6 5 32 33 219088.00 0.040 
8 7 34 35 422378.00 0.040 
9 8 35 36 311010.00 0.040 
10 9 36 37 294237.00 0.040 
11 10 37 38 480373.00 0.040 
12 11 38 39 445728.00 0.040 
13 12 39 40 361149.00 0.040 
14 13 40 41 357959.00 0.040 
15 14 41 42 377839.00 0.040 
16 15 42 43 229792.00 0.040 
17 16 43 44 309377.00 0.040 
18 17 44 45 349257.00 0.040 
19 18 45 46 300665.00 0.040 
20 19 46 47 295547.00 0.040 
21 20 47 48 373053.00 0.040 
2 1 29 30 508198.00 0.040 
3 2 30 31 368669.00 0.040 
4 3 31 32 397040.00 0.040 
5 4 32 33 234741.00 0.040 
6 5 33 34 327428.00 0.040 
8 7 35 36 371782.00 0.040 
9 8 36 37 303771.00 0.040 
11 10 38 39 399750.00 0.040 
12 11 39 40 536577.00 0.040 
13 12 40 41 272822.00 0.040 
14 13 41 42 376718.00 0.040 
15 14 42 43 339867.00 0.040 
16 15 43 44 243921.00 0.040 
17 16 44 45 309664.00 0.040 
18 17 45 46 294592.00 0.040 
19 18 46 47 347667.00 0.040 
20 19 47 48 289931.00 0.040 
2 1 30 31 462393.00 0.040 
3 2 31 32 399800.00 0.040 
4 3 32 33 278747.00 0.040 
5 4 33 34 322932.00 0.040 
6 5 34 35 294144.00 0.040 
8 7 36 37 365681.00 0.040 
9 8 37 38 490732.00 0.040 
10 9 38 39 387992.00 0.040 
11 10 39 40 487470.00 0.040 
12 11 40 41 407985.00 0.040 
13 12 41 42 286930.00 0.040 
14 13 42 43 340836.00 0.040 
15 14 43 44 358243.00 0.040 
16 15 44 45 302440.00 0.040 
17 16 45 46 321445.00 0.040 
18 17 46 47 342009.00 0.040 
19 18 47 48 335421.00 0.040 
4 3 33 34 399322.00 0.040 
5 4 34 35 312883.00 0.040 
6 5 35 36 259781.00 0.040 
8 7 37 38 594639.00 0.040 
9 8 38 39 401931.00 0.040 
10 9 39 40 471566.00 0.040 
11 10 40 41 365639.00 0.040 
12 11 41 42 424633.00 0.040 
13 12 42 43 259719.00 0.040 
14 13 43 44 358979.00 0.040 
15 14 44 45 359474.00 0.040 
16 15 45 46 248563.00 0.040 
17 16 46 47 371350.00 0.040 
18 17 47 48 331477.00 0.040 
3 2 33 34 406108.00 0.040 
4 3 34 35 373181.00 0.040 
5 4 35 36 275803.00 0.040 
6 5 36 37 253762.00 0.040 
8 7 38 39 475657.00 0.040 
9 8 39 40 489051.00 0.040 
10 9 40 41 357044.00 0.040 
11 10 41 42 385261.00 0.040 
12 11 42 43 387571.00 0.040 
13 12 43 44 272658.00 0.040 
14 13 44 45 392688.00 0.040 
15 14 45 46 364844.00 0.040 
16 15 46 47 288007.00 0.040 
17 16 47 48 354843.00 0.040 
2 1 33 34 498952.00 0.040 
3 2 34 35 379365.00 0.040 
4 3 35 36 325401.00 0.040 
5 4 36 37 269016.00 0.040 
6 5 37 38 411588.00 0.040 
8 7 39 40 591815.00 0.040 
9 8 40 41 369715.00 0.040 
10 9 41 42 375612.00 0.040 
11 10 42 43 346276.00 0.040 
12 11 43 44 413424.00 0.040 
13 12 44 45 300471.00 0.040 
14 13 45 46 365723.00 0.040 
15 14 46 47 422497.00 0.040 
16 15 47 48 274608.00 0.040 
2 1 34 35 463209.00 0.040 
3 2 35 36 328390.00 0.040 
4 3 36 37 317686.00 0.040 
5 4 37 38 435423.00 0.040 
6 5 38 39 323522.00 0.040 
8 7 40 41 442408.00 0.040 
9 8 41 42 387206.00 0.040 
10 9 42 43 337596.00 0.040 
11 10 43 44 357858.00 0.040 
12 11 44 45 601666.00 0.040 
13 12 45 46 277957.00 0.040 
14 13 46 47 422950.00 0.040 
15 14 47 48 416241.00 0.040 
